id_servicio,id_cliente,id_tiempo,id_ubicacion,id_dispositivo,id_facturacion,id_promocion,id_soporte,id_consumo,duracion_llamada,costo_servicio,tipo_transaccion,ancho_banda,cantidad_datos_consumidos
5,201,13,1,5,39,2,5,4,51.82,96.31,internet,10.53,805.66
1,1210,10,10,1,47,5,2,5,16.35,88.13,llamada,75.16,523.97
5,523,6,9,3,42,5,4,5,47.88,29.81,llamada,37.3,703.36
4,864,2,8,5,49,2,3,3,59.02,25.93,internet,53.27,3.9
3,1035,4,2,2,16,3,2,1,58.9,80.72,TV,73.98,68.56
1,1532,26,4,3,25,2,4,4,22.92,99.32,internet,71.02,506.2
4,301,28,9,4,15,4,4,1,32.14,88.07,TV,9.69,444.41
5,1662,18,8,3,30,5,5,2,52.09,19.87,internet,59.18,798.52
1,1330,18,8,4,14,4,1,5,13.45,78.93,TV,47.5,75.18
4,1463,14,3,2,48,4,5,2,8.46,76.17,llamada,97.26,322.74
2,951,6,8,5,44,2,3,1,1.4,69.6,TV,32.16,268.27
4,1486,21,5,2,24,2,1,5,8.09,88.33,TV,34.39,454.09
1,692,12,9,5,37,1,2,1,53.06,10.12,TV,8.45,651.94
1,1260,17,9,1,19,2,4,5,30.73,16.87,TV,91.26,640.51
1,206,28,4,3,42,2,1,5,5.16,12.1,internet,65.11,433.05
3,1654,20,2,5,6,5,1,4,6.39,96.21,llamada,18.4,285.03
4,849,27,1,4,7,2,3,3,47.12,94.05,TV,20.42,456.89
2,1905,21,6,1,38,3,4,2,51.93,35.89,llamada,67.09,301.88
3,1427,17,6,5,12,5,5,3,36.39,67.02,internet,78.67,773.57
4,855,29,4,1,23,1,1,2,25.29,75.54,llamada,25.37,907.83
5,295,17,7,3,5,5,5,5,22.31,21.44,TV,36.49,991.38
2,984,25,6,4,20,2,4,1,8.81,93.94,llamada,94.35,768.83
5,1603,1,6,5,3,5,3,5,55.4,11.12,internet,46.33,388.46
1,1369,21,6,3,42,3,3,1,54.14,70.73,internet,91.82,307.49
4,1843,12,7,4,14,3,4,1,20.95,17.13,TV,45.14,26.23
2,1970,10,6,1,33,1,4,5,23.76,35.1,TV,16.4,960.1
3,652,19,3,1,12,3,3,2,51.07,30.09,llamada,86.52,999.65
3,1382,24,5,4,34,2,2,1,36.08,75.17,TV,55.43,727.03
3,913,6,9,2,5,4,5,2,19.78,90.54,llamada,58.35,430.54
2,852,4,10,3,3,3,2,4,59.81,62.74,internet,34.6,349.47
2,1570,19,1,2,6,1,2,2,40.31,38.53,internet,76.73,769.25
5,1128,12,6,5,22,3,2,2,21.67,11.46,TV,87.93,338.73
1,1840,3,9,4,28,3,3,4,33.03,81.77,TV,82.5,454.97
2,736,21,6,1,15,4,2,5,12.47,82.68,internet,57.16,254.36
5,1356,5,10,1,35,3,4,1,39.83,93.76,llamada,49.09,887.87
5,1278,2,8,1,32,1,1,4,9.14,54.33,TV,65.93,146.35
1,81,9,8,2,13,2,1,1,24.8,93.92,internet,46.15,798.3
2,1101,16,9,3,50,4,1,4,27.54,27.24,TV,63.58,597.41
3,321,21,10,2,25,3,1,5,36.42,85.61,internet,60.71,119.29
3,1684,11,7,5,2,4,1,1,8.39,76.86,TV,63.81,937.54
1,910,30,5,1,25,4,5,2,9.24,60.11,internet,94.19,261.16
1,595,30,2,4,38,1,2,4,23.14,24.93,llamada,69.36,615.37
1,1230,21,2,2,47,5,3,1,39.7,28.99,internet,47.8,423.83
3,1506,7,9,4,22,3,2,1,11.2,75.25,llamada,45.02,88.72
4,1987,7,4,4,24,4,3,5,25.47,29.63,llamada,93.2,282.4
2,1090,27,9,5,4,5,3,1,18.48,59.63,llamada,50.71,786.73
1,665,8,4,3,43,3,4,5,19.11,98.49,llamada,26.33,572.23
3,582,3,1,2,21,5,4,5,39.33,37.44,TV,95.81,602.85
1,627,21,3,5,26,1,4,2,6.99,82.97,internet,46.99,363.46
2,759,8,8,5,48,3,5,3,9.86,40.95,internet,1.96,50.32
2,589,8,5,4,46,2,1,1,53.36,13.4,llamada,51.33,942.08
4,1623,17,9,4,33,4,1,1,43.07,30.03,internet,78.46,800.25
1,1337,24,1,1,45,2,2,3,33.24,95.3,internet,48.57,630.84
2,1995,21,4,3,19,5,4,2,42.12,95.65,internet,13.41,854.37
2,82,9,2,3,10,4,4,1,24.84,99.41,TV,27.56,19.55
2,219,12,7,2,8,3,5,2,41.1,65.46,TV,28.96,633.29
3,981,27,1,5,37,4,2,5,19.26,89.23,internet,18.52,883.37
3,773,29,9,5,37,1,1,4,20.59,46.15,TV,70.01,811.02
5,495,6,3,2,8,4,3,5,5.15,93.11,TV,2.0,644.37
5,1852,28,8,1,47,2,3,5,43.3,67.89,llamada,35.82,576.27
4,1727,24,10,4,4,5,1,2,20.6,25.9,internet,16.59,834.27
2,1942,5,3,1,41,4,4,3,6.28,17.06,internet,38.15,866.58
5,1483,26,10,1,41,1,4,3,42.23,19.68,llamada,27.94,120.66
4,1045,29,6,2,44,5,1,1,28.49,56.29,internet,75.71,458.33
4,470,30,1,5,20,5,2,3,31.67,54.77,internet,18.78,350.71
4,259,2,5,3,22,2,3,3,23.87,28.33,TV,42.89,468.73
1,528,28,5,1,17,1,5,5,53.69,69.1,internet,28.48,756.14
4,1755,4,1,3,30,4,3,2,22.23,30.48,internet,69.94,230.05
2,93,30,8,3,6,4,5,2,1.77,80.52,TV,34.88,604.93
5,576,21,8,2,11,5,3,3,59.22,21.97,llamada,96.86,887.48
5,1496,14,9,5,43,5,5,3,52.84,37.13,internet,8.25,512.7
3,455,11,6,1,37,4,2,3,52.73,46.95,internet,64.43,249.58
3,1752,30,9,4,45,2,4,5,55.23,99.71,internet,3.58,755.64
4,317,1,4,1,9,4,1,2,29.43,15.88,llamada,25.89,314.46
5,1311,4,1,5,16,4,5,4,56.58,99.58,TV,48.54,597.22
3,1273,24,10,2,33,2,1,1,34.99,73.12,llamada,76.34,906.65
2,1962,13,7,1,26,3,5,5,15.06,48.37,TV,30.76,559.35
5,1620,8,4,3,15,4,4,4,55.58,66.06,internet,85.54,391.74
1,1652,5,9,5,27,3,2,2,5.34,16.14,internet,20.86,185.19
3,270,10,7,1,37,3,5,1,12.41,47.32,TV,91.28,680.11
2,1591,29,3,3,42,2,2,5,44.11,55.27,TV,57.28,114.88
3,910,13,5,3,34,3,3,2,14.01,71.83,llamada,42.21,73.03
1,1102,8,8,4,37,2,4,4,28.99,62.27,llamada,8.35,618.91
5,1775,19,7,3,35,5,2,3,30.78,89.65,internet,79.42,65.87
1,1615,30,3,4,18,4,2,1,32.04,89.95,TV,97.74,653.1
1,95,22,6,4,20,2,5,5,20.66,94.7,TV,26.65,227.78
3,1443,12,2,4,19,2,2,5,40.0,34.81,internet,57.17,403.75
5,98,2,9,2,4,4,5,2,34.05,55.05,llamada,9.77,366.73
2,78,12,10,3,15,5,1,5,48.32,27.3,internet,74.26,800.97
2,382,5,1,4,44,4,1,1,33.42,26.63,TV,2.95,585.65
5,98,15,2,1,48,1,2,1,1.19,14.58,llamada,17.57,237.4
5,1582,2,4,2,32,2,4,4,34.5,19.95,llamada,15.8,265.61
4,928,8,8,3,31,2,5,4,17.16,40.95,TV,4.52,984.43
5,1680,16,9,1,2,4,5,2,36.19,91.42,llamada,16.05,971.26
1,1445,30,9,4,31,5,3,3,21.18,62.67,llamada,10.75,403.22
4,1274,29,8,3,13,3,1,4,53.55,12.5,internet,30.13,491.23
1,261,3,7,3,45,5,2,3,47.45,51.2,TV,2.34,178.11
2,178,2,2,5,34,4,3,1,54.54,39.9,internet,65.53,847.08
1,721,28,6,4,40,2,3,2,41.77,78.76,TV,21.05,699.47
5,391,11,9,3,24,2,1,3,31.05,90.89,internet,45.28,600.73
1,493,13,9,4,27,1,2,3,41.94,31.82,TV,45.84,274.94
2,1087,9,8,2,31,4,5,1,46.95,48.98,llamada,10.87,554.22
2,125,26,9,2,32,5,2,2,7.36,81.54,TV,8.74,179.65
4,1141,11,2,1,19,4,3,3,29.09,14.07,llamada,45.84,308.47
2,678,21,7,1,21,2,5,1,14.01,69.29,internet,66.1,573.88
4,678,5,5,3,2,1,5,5,8.11,17.6,llamada,58.94,195.69
1,1858,1,3,2,48,2,5,5,23.45,51.03,llamada,15.75,621.79
5,859,30,10,2,7,1,1,1,50.5,64.18,TV,25.2,223.11
5,323,26,7,1,10,5,1,5,24.45,78.14,internet,89.62,511.03
3,246,1,9,1,17,5,3,1,15.64,92.28,llamada,66.01,189.1
1,247,20,4,1,4,5,4,2,47.66,42.05,TV,52.37,163.21
5,769,2,9,4,3,2,5,1,26.42,6.79,TV,72.81,114.84
5,142,11,3,4,6,3,3,2,28.03,38.26,llamada,70.44,208.7
4,1069,19,10,1,10,1,5,4,14.02,49.74,TV,18.66,603.14
2,570,9,8,1,36,2,4,4,10.91,28.2,llamada,95.71,780.08
1,1492,16,6,4,40,3,5,3,23.47,84.75,internet,13.36,790.33
1,108,6,1,4,35,2,3,2,46.49,24.13,TV,35.57,551.59
4,778,3,7,1,11,2,3,5,24.55,36.86,llamada,98.91,493.8
1,1785,17,1,2,38,2,3,3,51.47,51.37,TV,68.83,549.11
1,763,19,7,1,5,1,4,4,10.68,29.67,internet,10.98,161.29
5,1413,6,2,1,13,3,5,4,25.44,23.3,TV,16.13,38.21
2,866,4,7,1,28,3,5,4,30.04,82.77,internet,79.8,345.94
4,1273,10,8,1,37,3,2,2,53.91,60.38,llamada,37.27,734.37
1,1591,5,1,5,24,1,1,3,56.25,87.0,internet,41.67,270.62
5,1927,8,7,5,50,2,4,2,37.5,42.51,TV,94.75,187.67
5,1331,14,8,2,3,3,2,4,39.43,20.31,llamada,53.75,454.44
4,1953,17,6,1,11,1,4,2,11.15,57.83,TV,50.47,583.82
1,1426,13,5,2,1,5,1,2,5.23,78.22,internet,18.09,954.77
1,646,2,6,2,18,1,1,5,49.31,24.98,TV,53.51,123.34
1,799,24,6,1,15,4,3,1,20.05,28.3,llamada,95.31,854.26
4,171,3,10,2,4,4,1,2,49.55,77.02,llamada,91.87,334.2
4,1992,1,1,4,7,2,4,2,43.42,22.49,llamada,13.42,723.66
2,639,19,10,4,14,3,3,4,25.54,86.72,llamada,2.03,534.04
4,1737,21,5,3,10,4,4,2,41.71,39.01,llamada,15.33,790.81
2,1829,11,7,1,4,1,2,2,47.15,67.38,TV,75.66,336.1
1,1683,1,8,3,17,2,2,4,16.34,11.94,llamada,97.92,569.45
1,965,20,1,5,30,1,5,2,30.92,93.12,TV,6.76,901.97
4,546,26,8,3,42,5,4,2,32.45,49.53,llamada,81.63,312.14
2,1570,8,4,5,5,1,5,2,16.91,63.0,internet,39.87,950.76
4,130,19,3,4,28,5,5,4,47.39,89.87,TV,72.79,487.25
3,607,3,3,3,25,3,4,4,14.39,90.56,llamada,46.79,811.11
5,727,28,2,5,31,5,2,5,31.2,5.62,llamada,84.1,770.15
4,472,19,3,2,6,1,2,5,56.96,98.16,TV,88.02,46.1
5,900,11,7,4,18,2,1,3,46.97,33.36,llamada,74.1,905.12
4,1885,24,8,3,41,2,1,1,57.03,19.12,internet,85.74,668.53
2,1502,2,2,2,16,2,4,3,23.71,94.34,TV,78.52,761.35
2,986,18,5,2,19,4,2,1,40.74,37.35,internet,48.84,422.41
2,119,26,6,5,41,1,1,2,58.53,10.32,llamada,98.31,747.87
1,54,27,1,2,1,5,3,4,45.95,9.12,internet,50.66,607.5
4,1135,15,3,5,36,4,3,2,21.07,36.57,internet,29.28,534.14
1,683,4,8,4,38,4,2,5,49.72,49.6,TV,4.23,689.34
5,1825,21,6,5,23,4,3,4,10.58,5.56,TV,69.62,414.79
1,113,24,4,4,41,1,5,1,12.62,75.25,internet,40.05,246.93
4,1275,15,8,1,34,3,5,1,53.82,16.32,llamada,98.64,43.01
4,411,16,6,5,33,4,1,2,54.3,24.94,internet,81.59,714.72
4,682,23,2,3,26,3,3,4,28.11,97.58,internet,97.79,496.86
4,950,8,8,2,23,3,1,1,2.17,69.37,TV,15.32,779.06
2,481,29,9,3,10,3,5,3,39.5,98.67,llamada,48.28,322.5
4,414,24,8,5,45,5,3,4,8.33,97.71,llamada,50.95,345.07
3,1725,22,2,5,23,1,5,4,39.36,79.03,TV,38.62,803.75
4,235,21,2,5,39,1,3,5,55.7,50.4,internet,83.52,139.83
3,389,20,9,5,43,5,3,4,1.17,17.34,TV,47.58,97.76
5,648,27,6,4,35,4,5,5,36.38,50.77,TV,50.7,834.98
2,595,21,1,5,26,1,3,5,24.5,48.78,llamada,17.07,643.09
2,1291,10,8,5,44,1,1,3,40.42,75.13,TV,57.34,157.62
4,388,7,7,4,25,5,5,2,27.35,52.77,internet,71.72,197.42
5,1883,16,1,5,36,2,5,5,10.36,98.99,llamada,68.82,814.16
2,429,6,8,4,38,3,4,4,43.72,23.16,TV,71.46,334.5
5,94,16,4,2,15,5,5,1,13.11,26.07,llamada,60.77,474.33
3,786,10,6,5,3,2,4,3,27.03,87.77,llamada,93.12,84.02
1,12,26,6,5,4,3,2,5,32.0,16.42,TV,69.28,49.53
4,987,8,6,3,46,3,5,2,44.19,84.22,TV,53.35,638.98
2,826,5,5,2,50,5,5,3,57.06,85.26,TV,4.58,169.69
3,259,11,2,4,22,2,4,5,54.13,87.06,internet,23.83,761.58
2,1606,26,5,1,26,4,2,4,44.48,46.38,internet,16.32,114.87
4,1260,17,5,2,5,2,3,1,26.13,42.85,llamada,45.86,346.44
5,65,15,5,2,20,3,5,4,15.47,5.14,internet,41.36,634.19
4,493,16,3,2,9,1,2,1,41.29,21.71,llamada,81.78,386.73
5,475,4,2,3,9,5,2,4,41.37,56.06,TV,37.98,962.42
1,792,30,9,1,35,4,3,4,33.82,87.41,TV,7.25,770.72
1,1655,11,9,2,10,2,3,2,15.42,70.41,internet,33.03,201.51
1,87,24,4,5,12,1,3,1,44.54,66.17,internet,32.15,846.22
3,182,16,2,1,7,4,5,3,35.35,44.27,llamada,99.53,318.98
3,1669,30,1,3,2,5,4,3,8.52,54.68,internet,77.32,568.68
5,1286,2,4,3,41,1,2,3,41.7,99.05,internet,43.0,753.1
3,871,2,8,2,6,1,1,4,34.51,64.77,internet,78.35,909.34
4,898,25,2,2,8,4,2,1,22.35,38.0,internet,65.4,554.93
5,1213,19,3,4,33,2,1,1,57.12,38.66,TV,34.68,917.22
4,538,19,8,5,8,4,3,3,45.01,6.89,TV,50.18,163.03
4,769,27,6,3,39,1,5,2,22.31,80.77,internet,37.12,915.02
5,864,14,5,1,15,1,3,5,54.76,23.62,internet,10.67,706.17
1,89,11,1,2,28,2,3,1,48.59,38.21,llamada,12.06,95.11
3,671,17,6,5,14,4,5,5,16.97,38.31,internet,65.92,34.27
2,1517,28,10,5,43,1,5,4,38.06,55.8,llamada,58.88,39.32
5,1479,2,2,3,37,3,5,2,9.91,67.56,TV,55.67,709.7
3,1168,14,2,2,4,1,1,1,51.12,83.18,llamada,5.24,512.93
1,558,5,6,3,16,5,1,1,8.87,57.33,TV,33.45,821.13
3,1961,8,7,1,17,1,4,1,14.88,99.71,internet,36.09,168.47
4,1959,17,4,3,38,4,1,1,19.73,15.59,llamada,73.1,136.37
1,537,14,10,4,4,1,2,2,11.38,38.06,TV,78.54,733.9
4,1420,5,2,2,13,5,2,1,35.07,92.26,internet,30.03,272.97
5,136,28,6,5,27,4,4,1,52.88,25.05,llamada,77.97,61.75
5,1302,22,10,5,42,3,5,2,48.95,28.94,internet,86.59,415.21
5,171,11,1,1,18,3,3,3,21.86,57.24,TV,28.57,383.88
2,1236,16,2,3,41,2,1,2,49.34,71.21,internet,25.93,807.56
4,374,14,7,2,42,3,4,1,45.11,58.42,internet,26.23,584.7
5,1119,4,9,3,26,5,3,5,28.03,73.39,internet,97.93,891.8
5,1220,1,10,2,31,5,5,3,42.6,65.08,internet,86.31,576.18
2,1123,25,2,1,1,2,4,4,42.1,32.86,llamada,76.69,98.22
2,305,1,8,1,48,1,2,5,29.59,6.63,internet,28.63,870.38
4,1312,24,10,3,49,1,5,1,37.28,76.18,internet,22.23,55.14
3,279,19,7,4,33,1,2,4,1.81,27.5,internet,9.76,955.81
3,649,15,5,5,16,5,5,1,46.22,70.31,llamada,2.27,601.91
2,1838,23,4,3,50,2,4,1,8.39,97.62,TV,33.31,204.45
5,891,6,1,1,29,3,2,3,15.31,71.72,llamada,83.99,707.16
3,610,8,3,1,37,3,2,2,38.78,50.79,internet,89.68,658.72
2,1557,19,5,4,19,3,3,1,51.71,21.92,llamada,71.21,498.29
3,1240,2,10,4,50,3,2,1,30.95,35.35,TV,4.53,434.81
1,522,5,7,1,42,4,1,4,36.52,66.75,TV,86.85,60.86
3,690,30,1,4,48,3,5,2,42.11,70.15,TV,51.25,375.95
5,1267,22,1,1,27,4,1,1,1.91,82.16,TV,57.63,362.64
1,1697,13,4,1,8,2,1,1,22.67,49.39,TV,61.39,989.84
1,1043,7,10,5,26,5,1,3,58.5,91.05,TV,58.68,774.47
3,1906,14,4,4,11,5,5,1,38.66,10.95,llamada,81.48,401.04
5,77,18,5,3,19,5,4,1,6.18,6.09,internet,65.9,24.0
5,768,7,1,2,14,2,2,3,45.53,91.96,TV,67.71,279.9
2,465,21,3,3,50,4,2,5,20.31,60.2,internet,60.26,782.54
3,466,30,7,1,29,4,5,1,9.24,42.5,llamada,10.9,274.55
1,27,23,9,4,16,5,1,4,45.26,92.0,TV,13.31,336.6
4,1291,9,5,4,43,5,5,5,55.1,57.22,internet,17.32,40.19
3,1420,8,4,4,20,3,1,5,12.72,63.86,llamada,99.54,710.95
5,762,3,10,3,9,5,2,4,27.55,70.83,TV,83.05,498.25
5,1953,8,2,3,34,5,5,4,50.51,33.11,llamada,97.14,592.59
3,1822,5,8,3,39,5,1,2,54.4,24.15,llamada,37.14,434.1
3,1132,18,2,2,26,5,1,5,9.39,32.87,internet,22.44,602.59
4,247,8,3,3,40,4,3,1,24.22,96.0,TV,91.18,785.68
5,1858,9,10,5,4,1,1,2,57.05,79.35,llamada,21.86,67.9
3,1732,21,3,1,44,4,3,1,16.98,6.28,internet,76.76,55.3
5,497,29,6,2,6,4,1,4,22.34,62.2,internet,33.31,776.54
5,402,5,8,1,26,4,1,4,17.63,13.98,llamada,40.25,965.77
4,646,25,7,2,49,1,1,2,32.06,25.26,TV,3.05,672.31
2,1593,17,1,2,19,1,4,5,8.45,97.96,TV,49.25,61.02
3,1069,23,3,1,22,2,2,3,56.04,88.25,llamada,28.76,3.63
1,538,21,4,5,23,1,3,5,18.6,28.2,llamada,97.88,262.19
1,440,30,7,5,3,2,4,3,16.39,49.42,TV,74.13,84.36
5,356,23,2,4,25,2,2,3,55.2,78.63,TV,78.8,858.79
1,1520,1,9,1,17,4,1,5,38.94,64.77,llamada,84.8,348.69
1,516,28,10,1,4,3,2,1,13.75,47.47,internet,57.04,662.02
2,534,29,10,1,16,3,5,5,6.13,98.52,internet,35.62,687.05
5,749,28,9,2,47,2,3,2,37.62,71.38,TV,11.82,945.59
2,1022,22,4,3,50,3,5,5,48.77,24.98,TV,81.29,980.95
1,811,18,8,3,34,5,2,2,55.32,80.64,internet,96.07,438.88
3,1171,8,1,5,17,1,2,2,45.93,49.42,internet,9.66,254.04
1,547,13,8,3,39,5,3,1,31.1,15.78,internet,10.48,581.38
3,1821,23,1,5,40,3,2,5,38.73,11.85,internet,50.82,825.61
3,1582,12,8,2,23,3,1,4,6.09,48.83,llamada,66.71,913.81
5,1752,26,7,3,45,2,2,4,43.77,18.96,TV,24.55,434.34
5,1272,16,6,3,43,1,5,4,50.75,70.5,internet,64.75,133.08
5,821,14,5,2,4,5,2,4,16.41,45.99,TV,63.06,683.33
1,227,26,5,3,41,5,1,5,43.52,96.69,llamada,7.14,788.37
4,1953,7,5,1,31,3,4,4,9.48,35.22,llamada,3.23,793.34
2,1225,6,8,2,35,4,5,2,20.55,89.21,llamada,92.93,950.49
1,724,19,10,1,25,4,3,5,56.53,36.48,TV,82.62,980.78
3,933,22,3,3,43,3,1,2,21.57,38.24,TV,85.96,788.79
2,1304,15,7,3,19,5,4,4,38.7,51.93,llamada,16.49,670.95
1,37,13,5,2,38,5,5,1,53.61,23.57,internet,95.09,540.78
4,974,27,4,4,23,2,3,5,49.79,21.93,TV,42.98,519.03
5,1655,29,4,2,30,2,3,2,13.51,47.98,llamada,36.15,910.25
1,505,30,5,3,12,4,5,5,1.82,46.62,TV,28.46,29.71
3,191,6,1,5,37,2,2,5,37.34,87.61,internet,73.34,587.78
2,1308,6,8,2,49,1,1,5,42.31,91.1,llamada,20.88,248.99
4,1771,7,8,1,46,3,5,5,29.65,37.08,TV,33.85,471.54
4,1957,5,4,3,12,1,3,1,9.88,98.24,TV,14.3,435.01
2,59,5,10,3,22,2,5,1,43.07,64.58,internet,14.39,345.66
2,33,7,9,5,2,5,3,3,24.96,9.02,TV,27.67,701.58
4,1468,2,4,4,25,2,2,4,42.73,27.62,TV,87.51,868.85
2,1086,28,9,1,35,3,4,3,16.38,83.74,llamada,55.43,541.06
4,1961,12,1,4,3,1,2,4,49.91,48.19,internet,26.51,786.21
4,279,22,9,5,10,2,1,3,26.13,72.15,internet,89.51,97.01
3,880,11,4,2,48,4,5,5,25.96,48.88,llamada,84.3,208.92
2,125,22,6,4,37,4,1,4,15.83,96.65,llamada,21.72,446.42
4,62,2,10,1,36,5,1,4,18.99,44.58,internet,7.18,304.55
3,1393,27,3,2,45,2,5,3,6.55,30.25,TV,72.89,373.9
3,1062,26,7,5,23,2,4,3,35.98,81.11,internet,75.8,785.0
5,332,2,3,5,10,3,5,2,39.32,58.76,internet,15.42,88.63
5,296,27,3,5,6,1,1,3,8.58,15.91,llamada,65.41,650.59
3,1826,17,7,2,2,1,5,1,19.33,33.72,llamada,18.84,285.66
3,1169,29,9,3,14,2,3,3,56.92,34.92,TV,47.76,202.47
1,1401,19,2,5,33,1,1,5,20.88,15.24,internet,85.83,73.31
5,134,2,8,4,7,1,2,3,9.94,27.31,TV,16.8,699.28
3,952,17,9,3,27,1,1,2,57.91,52.86,internet,64.4,991.93
4,1983,3,9,2,46,1,2,4,7.42,50.9,internet,28.22,779.28
3,977,29,7,5,30,2,4,2,39.1,34.15,llamada,53.18,954.32
5,1218,27,6,5,16,4,3,4,6.99,67.2,TV,79.81,720.34
3,1632,3,4,4,48,4,3,4,56.95,57.46,TV,18.23,178.67
4,66,1,1,2,43,3,2,1,6.5,45.31,TV,47.44,550.59
2,1565,26,3,2,4,5,1,3,12.25,86.87,TV,32.77,432.29
4,37,24,10,1,35,1,3,5,56.6,25.35,TV,74.31,181.31
4,1349,18,4,2,18,3,3,5,21.76,41.32,TV,63.7,929.41
4,38,4,5,1,1,2,3,4,8.02,43.74,internet,91.39,677.99
2,1684,17,4,1,42,5,3,1,55.46,92.34,internet,61.49,224.86
4,1359,23,8,2,21,3,3,3,38.69,88.25,TV,18.63,387.02
5,1490,27,8,4,44,2,3,2,3.91,51.42,TV,95.87,177.88
4,1242,29,5,5,5,4,3,3,22.66,50.03,TV,46.04,54.21
5,1837,13,4,1,31,2,2,2,52.57,16.39,internet,5.44,950.59
1,1510,11,2,3,39,4,4,3,44.24,89.51,llamada,72.31,252.19
4,843,2,1,1,29,4,2,3,47.8,41.17,llamada,24.19,453.18
4,1593,30,4,5,39,1,3,5,39.07,23.54,TV,7.17,619.28
3,890,17,7,3,43,2,3,5,44.99,82.4,TV,25.33,908.59
5,1303,2,5,4,41,4,3,4,19.53,82.48,internet,45.2,922.14
4,1380,12,5,2,37,2,1,3,10.54,8.73,TV,43.95,741.55
5,820,27,2,5,27,4,3,4,30.92,97.47,internet,4.38,593.86
5,58,26,9,3,37,4,2,4,51.5,9.0,llamada,84.64,410.46
3,808,7,6,3,13,1,3,4,30.87,49.05,TV,91.55,268.37
1,797,28,7,4,26,2,4,2,20.69,13.9,llamada,83.57,80.18
2,284,4,1,5,1,4,3,4,18.4,41.69,internet,31.14,575.65
5,873,20,6,1,29,1,4,1,8.94,44.13,llamada,69.87,184.82
5,270,7,10,1,17,4,2,2,40.39,12.85,llamada,90.87,370.07
2,825,20,8,4,18,1,5,2,2.7,94.23,internet,94.96,880.81
1,1165,6,7,4,22,5,1,5,32.27,73.7,llamada,16.04,647.47
2,129,11,10,1,5,5,4,5,19.66,35.1,internet,3.17,458.38
5,1692,22,6,1,30,2,5,2,18.38,88.24,TV,51.46,386.66
2,133,30,3,5,27,5,3,3,29.07,46.53,internet,56.5,86.92
4,1585,5,7,5,49,4,2,1,21.78,70.57,llamada,59.99,180.25
1,1730,15,9,4,22,1,3,1,20.56,75.0,TV,91.21,975.01
2,1004,23,5,2,21,1,4,1,36.4,6.83,internet,16.96,672.75
3,1260,8,7,4,16,4,4,5,30.89,26.9,TV,75.72,248.1
5,351,17,2,2,2,3,5,5,36.16,31.53,llamada,41.8,395.26
2,1815,13,8,3,17,2,5,2,44.76,12.85,llamada,90.13,170.66
1,1574,1,8,5,36,5,3,1,24.65,56.66,internet,77.07,427.44
4,1631,14,1,5,30,2,5,5,24.34,11.6,llamada,63.01,981.51
5,550,16,5,4,40,4,2,4,43.39,84.15,internet,21.67,912.8
2,1837,26,9,2,25,1,5,5,56.82,33.52,internet,31.66,31.28
5,1627,29,4,2,7,1,2,2,32.91,49.33,llamada,53.26,311.32
2,1843,7,8,2,6,1,1,4,2.21,73.51,TV,87.74,591.01
2,1326,26,9,5,23,4,3,3,36.64,14.0,llamada,53.5,805.94
1,999,11,9,2,42,1,4,5,56.98,34.17,internet,48.76,755.13
3,770,24,7,4,10,1,4,1,41.98,33.55,internet,17.43,396.65
2,974,25,4,4,47,5,1,4,30.03,33.55,llamada,57.11,206.57
1,688,9,4,1,44,3,5,5,43.9,18.07,internet,19.71,848.79
1,245,13,6,5,48,4,3,4,33.96,44.7,internet,44.52,3.83
1,845,6,6,3,50,5,4,5,33.01,19.71,internet,81.36,484.17
1,1056,23,7,1,45,4,3,1,27.52,23.4,TV,71.17,348.78
1,1215,26,7,4,1,3,5,5,4.68,39.37,llamada,49.71,525.78
5,1800,4,4,2,20,5,1,1,24.74,24.76,TV,63.19,672.7
1,1080,5,7,3,46,3,2,5,16.32,35.16,TV,73.07,74.26
4,1283,11,10,4,37,5,2,3,13.13,53.62,internet,34.49,262.28
1,534,14,3,2,38,5,3,5,9.09,23.08,TV,72.6,620.35
3,753,11,7,4,35,5,2,5,11.44,14.4,llamada,94.28,513.2
4,1817,10,1,3,13,2,2,2,35.73,5.67,TV,36.27,534.0
4,1372,24,10,4,27,5,2,3,10.4,96.22,TV,77.29,574.98
2,1923,10,2,4,48,3,5,4,45.79,92.42,TV,21.18,211.35
2,1638,29,2,5,31,1,3,4,8.34,63.92,internet,68.98,619.68
4,1491,25,2,1,10,3,5,2,44.27,25.77,llamada,51.78,658.64
5,1298,23,1,2,33,4,2,4,54.21,22.41,TV,76.26,372.18
5,1865,29,10,5,25,1,1,4,17.51,31.27,llamada,5.71,830.02
5,901,30,3,2,47,3,1,4,42.38,16.64,internet,12.62,10.5
3,1626,14,8,1,30,4,2,3,57.87,9.06,TV,65.54,948.73
5,1221,20,5,3,1,1,1,5,53.77,66.69,internet,52.45,762.16
3,894,6,9,1,6,5,2,4,2.08,6.74,TV,48.0,789.47
3,534,2,7,3,22,2,4,1,36.8,90.65,internet,96.48,177.53
2,212,7,9,2,14,3,4,2,23.54,44.61,internet,67.15,951.47
2,219,2,1,5,7,2,2,3,4.32,46.9,TV,51.98,2.6
2,362,12,5,2,9,5,1,4,43.12,47.24,llamada,68.8,550.58
4,82,11,10,3,34,2,3,4,31.08,62.48,llamada,16.3,986.97
2,1952,2,1,4,14,3,1,4,9.76,17.3,TV,49.06,733.84
4,1045,30,9,5,37,3,1,4,46.26,34.96,internet,12.3,869.03
